id	relative	polyx	position
cfas|CFAC1_100024900	0.871268656716418	S-SS	1392-1412
lmaj|LmjF.29.0200	0.877142857142857	S-SS	1378-1387
cfas|CFAC1_130029200	0.658555729984301	S-SS	415-426
lmaj|LmjF.21.1870	0.657097288676236	S-SS	408-418
cfas|CFAC1_250010700	0.0739329268292683	S-SS	45-54
lmaj|LmjF.36.0390	0.0657099697885196	S-SS	37-52
cfas|CFAC1_300085200	0.693029490616622	S-SS	508-528
lmaj|LmjF.35.3480	0.66803840877915	S-SS	481-495
cint|F6S9F0	0.894329896907217	S-SS	339-357
clup|A0A5F4CKN0	0.665076335877863	S-SS	340-359
cint|F6S9F0	0.894329896907217	S-SS	339-357
cqui|CPIJ019866	0.905852417302799	S-SS	348-366
cint|F6S9F0	0.894329896907217	S-SS	339-357
crei|A0A2K3DEX5	0.552482269503546	S-SS	378-403
cint|F6S9F0	0.894329896907217	S-SS	339-357
dmel|Q9VD28	0.866093366093366	S-SS	345-362
cint|F6S9F0	0.894329896907217	S-SS	339-357
drer|Q6PFM0	0.866915422885572	S-SS	340-359
cint|F6S9F0	0.894329896907217	S-SS	339-357
ggal|F1NGN4	0.843825665859564	S-SS	340-359
cint|F6S9F0	0.894329896907217	S-SS	339-357
ggal|Q5ZMK5	0.843825665859564	S-SS	340-359
cint|H2XRH2	0.00950570342205323	S-SS	4-13
ggal|F1NAT2	0.167731629392971	S-SS	154-163
cint|F6S9F0	0.894329896907217	S-SS	339-357
gmor|GMOY004901	0.871604938271605	S-SS	344-364
cint|F6S9F0	0.894329896907217	S-SS	339-357
hsap|ENSG00000070495.14	0.843825665859564	S-SS	340-359
cint|H2Y307	0.990925589836661	S-SS	542-552
hsap|ENSG00000137941.16	0.625846501128668	S-SS	551-560
cint|F6S9F0	0.894329896907217	S-SS	339-357
lafr|G3TTE6	0.853825136612022	S-SS	304-323
cint|F6S9F0	0.894329896907217	S-SS	339-357
locu|W5MZN7	0.866915422885572	S-SS	340-359
cint|F6S9F0	0.894329896907217	S-SS	339-357
lung|A0A1S3I3H4	0.827058823529412	S-SS	342-363
cint|F6S9F0	0.894329896907217	S-SS	339-357
lung|A0A1S3JNS6	0.827058823529412	S-SS	342-363
cint|F6S9F0	0.894329896907217	S-SS	339-357
mcom|C1E307	0.959128065395095	S-SS	347-359
cint|F6S9F0	0.894329896907217	S-SS	339-357
mluc|G1PEB1	0.866583541147132	S-SS	339-358
cint|F6S9F0	0.894329896907217	S-SS	339-357
mmul|MACM_23210	0.843825665859564	S-SS	340-359
cint|H2Y307	0.990925589836661	S-SS	542-552
mmul|MACM_79739	0.625846501128668	S-SS	551-560
cint|F6S9F0	0.894329896907217	S-SS	339-357
mmus|ENSMUSG00000056962.11	0.866915422885572	S-SS	340-359
cint|F6S9F0	0.894329896907217	S-SS	339-357
nvec|A7S5J7	0.843065693430657	S-SS	340-355
cint|F6S9F0	0.894329896907217	S-SS	339-357
olat|H2MW94	0.86875	S-SS	340-357
cint|F6S9F0	0.894329896907217	S-SS	339-357
phma|A0A455ASA8	0.843825665859564	S-SS	340-359
cint|F6S9F0	0.894329896907217	S-SS	339-357
phum|PHUM477580	0.89819587628866	S-SS	343-356
cint|F6S9F0	0.894329896907217	S-SS	339-357
pmac|A0A0N0PBC8	0.919689119170985	S-SS	345-367
cint|F6S9F0	0.894329896907217	S-SS	339-357
rhiz|GLOIN_2v1471995	0.813102119460501	S-SS	415-431
cint|F6S9F0	0.894329896907217	S-SS	339-357
rvar|A0A1D1UJS8	0.804100227790433	S-SS	346-362
cint|F6S9F0	0.894329896907217	S-SS	339-357
sarc|A0A0L0G3E9	0.747115384615385	S-SS	379-400
cint|F6S9F0	0.894329896907217	S-SS	339-357
tcas|D6W6V1	0.833729216152019	S-SS	344-360
cint|F6S9F0	0.894329896907217	S-SS	339-357
tetr|W7XF42	0.895445134575569	S-SS	425-442
cint|F6S9F0	0.894329896907217	S-SS	339-357
tgon|TGME49_261260	0.665884194053208	S-SS	418-435
cint|F6S9F0	0.894329896907217	S-SS	339-357
trub|H2RPH0	0.866915422885572	S-SS	340-359
cint|F6S9F0	0.894329896907217	S-SS	339-357
vbra|Vbra_9499	0.856823266219239	S-SS	377-391
cint|F6S9F0	0.894329896907217	S-SS	339-357
xtro|F6TN98	0.866915422885572	S-SS	340-359
clup|A0A5F4CKN0	0.665076335877863	S-SS	340-359
cqui|CPIJ019866	0.905852417302799	S-SS	348-366
clup|A0A5F4CKN0	0.665076335877863	S-SS	340-359
crei|A0A2K3DEX5	0.552482269503546	S-SS	378-403
clup|A0A5F4CKN0	0.665076335877863	S-SS	340-359
dmel|Q9VD28	0.866093366093366	S-SS	345-362
clup|A0A5F4BTQ9	0.58519820971867	S-SS	1827-1836
drer|E9QHC8	0.58671646638519	S-SS	1803-1812
clup|A0A5F4BTQ9	0.58519820971867	S-SS	1827-1836
drer|X1WE04	0.578903928689336	S-SS	1750-1759
clup|A0A5F4BV55	0.905625	S-SS	721-730
drer|F1REA3	0.888489208633094	S-SS	614-623
clup|A0A5F4C0Q8	0.530989583333333	S-SS	1015-1026
drer|A4VCH4	0.0592515592515593	S-SS	53-63
clup|A0A5F4CDV1	0.114797864225782	S-SS	147-156
drer|A0A2R8S028	0.0777777777777778	S-SS	98-107
clup|A0A5F4CKN0	0.665076335877863	S-SS	340-359
drer|Q6PFM0	0.866915422885572	S-SS	340-359
clup|A0A5F4CZ75	0.828547990155865	S-SS	1003-1019
drer|H9GXF8	0.833600641539695	S-SS	1036-1045
clup|A0A5F4DF39	0.589957474648348	S-SS	1800-1809
drer|E9QHC8	0.58671646638519	S-SS	1803-1812
clup|A0A5F4DF39	0.589957474648348	S-SS	1800-1809
drer|X1WE04	0.578903928689336	S-SS	1750-1759
clup|E2QXZ3	0.5946088794926	S-SS	559-568
drer|Q08BZ1	0.71256345177665	S-SS	555-570
clup|E2R0N5	0.837761674718196	S-SS	1037-1046
drer|H9GXF8	0.833600641539695	S-SS	1036-1045
clup|E2R0U9	0.761390887290168	S-SS	308-329
drer|Q6TEM2	0.771084337349398	S-SS	313-329
clup|E2R108	0.78728813559322	S-SS	459-472
drer|E7F2R4	0.760697305863708	S-SS	476-486
clup|E2R1Q3	0.978286384976526	S-SS	2496-2507
drer|A0A0R4J7R2	0.974113330615573	S-SS	2385-2396
clup|E2R4U0	0.138297872340426	S-SS	80-91
drer|F1RAU6	0.125	S-SS	76-85
clup|E2R970	0.390400310921104	S-SS	1001-1010
drer|F1Q6K1	0.400954198473282	S-SS	1047-1056
clup|E2RB77	0.795208655332303	S-SS	511-520
drer|E7F0C5	0.783783783783784	S-SS	488-500
clup|F1PA66	0.67205169628433	S-SS	409-425
drer|Q1LUS8	0.666666666666667	S-SS	397-409
clup|F1PMJ3	0.953914141414141	S-SS	751-762
drer|A2BIB3	0.968413978494624	S-SS	714-729
clup|F1Q1B2	0.798733286418015	S-SS	1131-1141
drer|F1QAP6	0.805283757338552	S-SS	1231-1240
clup|F1Q4G7	0.143055555555556	S-SS	149-162
drer|F1QL82	0.15	S-SS	149-159
clup|F6XLN1	0.796787148594377	S-SS	1980-1990
drer|E9QEX9	0.816385264773599	S-SS	2124-2133
clup|J9NTC0	0.18013698630137	S-SS	654-663
drer|A0A2R8QK29	0.185149601976393	S-SS	671-680
clup|J9P0I9	0.326417004048583	S-SS	319-328
drer|A0A286YAU5	0.289047619047619	S-SS	300-309
clup|J9P0I9	0.326417004048583	S-SS	319-328
drer|A0A2R8QG18	0.295233463035019	S-SS	300-309
clup|A0A5F4BTQ9	0.58519820971867	S-SS	1827-1836
ggal|A0A3Q2TTE8	0.582771896053898	S-SS	1813-1822
clup|A0A5F4BTQ9	0.58519820971867	S-SS	1827-1836
ggal|F1P3B0	0.581796848809923	S-SS	1732-1741
clup|A0A5F4BV55	0.905625	S-SS	721-730
ggal|A0A3Q2U1F4	0.900112866817156	S-SS	794-803
clup|A0A5F4BV55	0.905625	S-SS	721-730
ggal|Q5ZMV8	0.878600823045268	S-SS	637-646
clup|A0A5F4C0Q8	0.530989583333333	S-SS	1015-1026
ggal|A0A1D5PY39	0.0597713097713098	S-SS	53-64
clup|A0A5F4C0U6	0.641778523489933	S-SS	376-391
ggal|F1NLL5	0.677215189873418	S-SS	368-383
clup|A0A5F4C2Z6	0.627962085308057	S-SS	1055-1067
ggal|A0A1D5PEY2	0.135285913528591	S-SS	92-104
clup|A0A5F4C786	0.483666666666667	S-SS	722-731
ggal|E1BQN2	0.514276649746193	S-SS	807-816
clup|A0A5F4CDV1	0.114797864225782	S-SS	147-156
ggal|A0A3Q2U9N4	0.120574482297929	S-SS	177-186
clup|A0A5F4CKN0	0.665076335877863	S-SS	340-359
ggal|F1NGN4	0.843825665859564	S-SS	340-359
clup|A0A5F4CKN0	0.665076335877863	S-SS	340-359
ggal|Q5ZMK5	0.843825665859564	S-SS	340-359
clup|A0A5F4CUV6	0.82183908045977	S-SS	853-865
ggal|E1C4E7	0.846230158730159	S-SS	848-860
clup|A0A5F4CX73	0.280487804878049	S-SS	111-121
ggal|A0A1D5NWW5	0.279746835443038	S-SS	107-116
clup|A0A5F4D4R0	0.257873210633947	S-SS	627-636
ggal|A0A3Q2UER7	0.260097919216646	S-SS	634-643
clup|A0A5F4DF39	0.589957474648348	S-SS	1800-1809
ggal|A0A3Q2TTE8	0.582771896053898	S-SS	1813-1822
clup|A0A5F4DF39	0.589957474648348	S-SS	1800-1809
ggal|F1P3B0	0.581796848809923	S-SS	1732-1741
clup|A0A5F4DF76	0.263023057216055	S-SS	304-314
ggal|A0A3Q2U512	0.267182130584192	S-SS	307-317
clup|E2QS96	0.810803324099723	S-SS	1459-1470
ggal|E1BQZ3	0.810044893378227	S-SS	1440-1449
clup|E2QX02	0.462553191489362	S-SS	539-550
ggal|A0A3Q2U757	0.477272727272727	S-SS	595-604
clup|E2QXZ3	0.5946088794926	S-SS	559-568
ggal|F1NXD8	0.578288100208768	S-SS	551-559
clup|E2R0U9	0.761390887290168	S-SS	308-329
ggal|F1NI27	0.760817307692308	S-SS	307-328
clup|E2R0U9	0.761390887290168	S-SS	308-329
ggal|Q5ZK36	0.760817307692308	S-SS	307-328
clup|E2R108	0.78728813559322	S-SS	459-472
ggal|A0A3Q2UBH4	0.748614958448753	S-SS	536-547
clup|E2R2W0	0.921364985163205	S-SS	307-316
ggal|S5TQ07	0.92065868263473	S-SS	304-313
clup|E2R4Z4	0.63150867823765	S-SS	457-491
ggal|Q5ZL67	0.654993514915694	S-SS	493-519
clup|E2R5P6	0.333431777909037	S-SS	561-570
ggal|E1BU81	0.328962703962704	S-SS	561-570
clup|E2R7P6	0.821316614420063	S-SS	781-793
ggal|F1NY54	0.821761658031088	S-SS	788-800
clup|E2RB77	0.795208655332303	S-SS	511-520
ggal|F1P4J6	0.791269841269841	S-SS	495-504
clup|E2RBH7	0.928571428571429	S-SS	588-597
ggal|E1C508	0.930827067669173	S-SS	615-625
clup|E2RGF5	0.965049928673324	S-SS	673-682
ggal|E1BR74	0.963172804532578	S-SS	675-687
clup|E2RRW1	0.248177842565598	S-SS	337-346
ggal|A0A1D5PBH1	0.225468164794007	S-SS	296-308
clup|F1PA66	0.67205169628433	S-SS	409-425
ggal|F1NUL5	0.666392092257002	S-SS	399-412
clup|F1PMJ3	0.953914141414141	S-SS	751-762
ggal|Q5F3L1	0.953680203045685	S-SS	747-758
clup|F1PWM9	0.866559485530547	S-SS	265-276
ggal|F1P475	0.85375	S-SS	338-347
clup|F1PZM1	0.251744765702891	S-SS	247-260
ggal|A0A1D5PH38	0.273611111111111	S-SS	290-303
clup|F1Q1B2	0.798733286418015	S-SS	1131-1141
ggal|F1P0V6	0.812184343434343	S-SS	1283-1292
clup|F1Q4G7	0.143055555555556	S-SS	149-162
ggal|F1NMF8	0.143320964749536	S-SS	149-162
clup|F6V1W0	0.939267015706806	S-SS	892-904
ggal|E1BQP2	0.952047413793103	S-SS	878-891
clup|F6XMI1	0.816756756756757	S-SS	752-761
ggal|E1BWR0	0.804787234042553	S-SS	751-764
clup|J9NTC0	0.18013698630137	S-SS	654-663
ggal|E1BW33	0.186424474187381	S-SS	679-688
clup|J9NXP5	0.724930747922438	S-SS	1305-1314
ggal|A0A1D5NTH1	0.505029013539652	S-SS	1302-1311
clup|J9NXP5	0.724930747922438	S-SS	1305-1314
ggal|A0A1D5P8U5	0.644916142557652	S-SS	1227-1236
clup|J9P0I9	0.326417004048583	S-SS	319-328
ggal|A0A1D5PBL3	0.290618955512573	S-SS	297-306
clup|A0A5F4CKN0	0.665076335877863	S-SS	340-359
gmor|GMOY004901	0.871604938271605	S-SS	344-364
clup|A0A5F4BTQ9	0.58519820971867	S-SS	1827-1836
hsap|ENSG00000073910.19	0.583831341301461	S-SS	1755-1764
clup|A0A5F4BTQ9	0.58519820971867	S-SS	1827-1836
hsap|ENSG00000075539.13	0.569555112881806	S-SS	1712-1721
clup|A0A5F4BUV5	0.281705539358601	S-SS	383-392
hsap|ENSG00000158636.16	0.262350299401198	S-SS	347-356
clup|A0A5F4BV55	0.905625	S-SS	721-730
hsap|ENSG00000132359.13	0.878600823045268	S-SS	637-646
clup|A0A5F4C0J2	0.0649671052631579	S-SS	36-45
hsap|ENSG00000144655.14	0.0348639455782313	S-SS	17-26
clup|A0A5F4C0Q8	0.530989583333333	S-SS	1015-1026
hsap|ENSG00000103544.14	0.139391056137012	S-SS	142-153
clup|A0A5F4C2Z6	0.627962085308057	S-SS	1055-1067
hsap|ENSG00000154310.16	0.537895511405445	S-SS	726-738
clup|A0A5F4C379	0.235496558505408	S-SS	236-245
hsap|ENSG00000105287.12	0.270011273957159	S-SS	236-245
clup|A0A5F4C4R1	0.973508771929825	S-SS	2771-2780
hsap|ENSG00000134982.16	0.973434201266714	S-SS	2763-2772
clup|A0A5F4C786	0.483666666666667	S-SS	722-731
hsap|ENSG00000154783.10	0.465092402464066	S-SS	676-685
clup|A0A5F4C840	0.829265873015873	S-SS	4176-4185
hsap|ENSG00000138688.15	0.828037569944045	S-SS	4140-4149
clup|A0A5F4CDV1	0.114797864225782	S-SS	147-156
hsap|ENSG00000099308.10	0.0791284403669725	S-SS	100-109
clup|A0A5F4CFZ7	0.779248505550811	S-SS	909-918
hsap|ENSG00000163491.16	0.779248505550811	S-SS	909-918
clup|A0A5F4CI72	0.431058495821727	S-SS	612-628
hsap|ENSG00000038358.14	0.442142857142857	S-SS	611-629
clup|A0A5F4CIK3	0.883736559139785	S-SS	652-665
hsap|ENSG00000082258.12	0.881344307270233	S-SS	637-650
clup|A0A5F4CJD1	0.704545454545455	S-SS	384-393
hsap|ENSG00000140992.18	0.707207207207207	S-SS	389-398
clup|A0A5F4CKN0	0.665076335877863	S-SS	340-359
hsap|ENSG00000070495.14	0.843825665859564	S-SS	340-359
clup|A0A5F4CUV6	0.82183908045977	S-SS	853-865
hsap|ENSG00000160271.14	0.830230010952902	S-SS	753-765
clup|A0A5F4CX73	0.280487804878049	S-SS	111-121
hsap|ENSG00000118922.16	0.286783042394015	S-SS	111-121
clup|A0A5F4CZ75	0.828547990155865	S-SS	1003-1019
hsap|ENSG00000156983.15	0.828547990155865	S-SS	1003-1019
clup|A0A5F4D4R0	0.257873210633947	S-SS	627-636
hsap|ENSG00000166833.19	0.255827974276527	S-SS	633-642
clup|A0A5F4D967	0.508787346221441	S-SS	576-584
hsap|ENSG00000111087.9	0.494117647058824	S-SS	543-551
clup|A0A5F4DA46	0.628708551483421	S-SS	717-726
hsap|ENSG00000107957.16	0.623674911660777	S-SS	702-712
clup|A0A5F4DBW1	0.76001013684744	S-SS	1496-1505
hsap|ENSG00000118412.12	0.763825469304921	S-SS	1502-1511
clup|A0A5F4DF39	0.589957474648348	S-SS	1800-1809
hsap|ENSG00000073910.19	0.583831341301461	S-SS	1755-1764
clup|A0A5F4DF39	0.589957474648348	S-SS	1800-1809
hsap|ENSG00000075539.13	0.569555112881806	S-SS	1712-1721
clup|A0A5F4DG09	0.143051771117166	S-SS	203-219
hsap|ENSG00000114857.17	0.14031485284052	S-SS	198-214
clup|E2QS96	0.810803324099723	S-SS	1459-1470
hsap|ENSG00000197555.9	0.811148086522463	S-SS	1459-1468
clup|E2QXZ3	0.5946088794926	S-SS	559-568
hsap|ENSG00000139990.17	0.597768331562168	S-SS	559-568
clup|E2QZQ9	0.149175412293853	S-SS	96-105
hsap|ENSG00000213676.10	0.141737891737892	S-SS	96-105
clup|E2R0N5	0.837761674718196	S-SS	1037-1046
hsap|ENSG00000156983.15	0.828547990155865	S-SS	1003-1019
clup|E2R0U9	0.761390887290168	S-SS	308-329
hsap|ENSG00000071243.15	0.761390887290168	S-SS	308-329
clup|E2R108	0.78728813559322	S-SS	459-472
hsap|ENSG00000198720.12	0.7408	S-SS	459-469
clup|E2R1M2	0.549900199600798	S-SS	822-833
hsap|ENSG00000111249.13	0.543771043771044	S-SS	804-813
clup|E2R2W0	0.921364985163205	S-SS	307-316
hsap|ENSG00000185650.9	0.921364985163205	S-SS	307-316
clup|E2R3R6	0.0140495867768595	S-SS	5-14
hsap|ENSG00000135341.17	0.0140495867768595	S-SS	5-14
clup|E2R4U0	0.138297872340426	S-SS	80-91
hsap|ENSG00000126368.5	0.139477977161501	S-SS	80-93
clup|E2R4Z4	0.63150867823765	S-SS	457-491
hsap|ENSG00000082641.15	0.652399481193256	S-SS	491-517
clup|E2R5J2	0.150326797385621	S-SS	42-52
hsap|ENSG00000197265.8	0.103448275862069	S-SS	26-36
clup|E2R5P6	0.333431777909037	S-SS	561-570
hsap|ENSG00000166348.17	0.335412953060012	S-SS	561-570
clup|E2R6I2	0.252813504823151	S-SS	311-320
hsap|ENSG00000110697.12	0.252212389380531	S-SS	310-319
clup|E2R7P6	0.821316614420063	S-SS	781-793
hsap|ENSG00000054118.13	0.819706498951782	S-SS	777-789
clup|E2RAR6	0.503526093088858	S-SS	354-362
hsap|ENSG00000120696.8	0.469253294289898	S-SS	317-326
clup|E2RAR6	0.503526093088858	S-SS	354-362
hsap|ENSG00000165572.7	0.476225854383358	S-SS	317-326
clup|E2RBH7	0.928571428571429	S-SS	588-597
hsap|ENSG00000101746.15	0.928571428571429	S-SS	588-597
clup|E2RER3	0.0879237288135593	S-SS	37-48
hsap|ENSG00000186310.9	0.1	S-SS	33-70
clup|E2RGF5	0.965049928673324	S-SS	673-682
hsap|ENSG00000100982.11	0.963726884779516	S-SS	673-684
clup|E2RJ13	0.235955056179775	S-SS	109-145
hsap|ENSG00000012174.11	0.234555984555985	S-SS	109-136
clup|E2RLL0	0.626553672316384	S-SS	551-560
hsap|ENSG00000137941.16	0.625846501128668	S-SS	551-560
clup|E2RMC8	0.737848347375243	S-SS	1135-1144
hsap|ENSG00000019144.16	0.716933139534884	S-SS	983-992
clup|E2RRM0	0.977055449330784	S-SS	505-519
hsap|ENSG00000108312.14	0.984272608125819	S-SS	745-759
clup|E2RSZ0	0.748397435897436	S-SS	453-483
hsap|ENSG00000131263.12	0.747993579454254	S-SS	453-481
clup|F1P771	0.100269179004038	S-SS	68-83
hsap|ENSG00000150361.11	0.106425702811245	S-SS	73-88
clup|F1P7W8	0.725961538461538	S-SS	827-836
hsap|ENSG00000103723.12	0.715	S-SS	783-792
clup|F1P8J0	0.309175019275251	S-SS	396-408
hsap|ENSG00000108509.20	0.254838709677419	S-SS	312-322
clup|F1PA66	0.67205169628433	S-SS	409-425
hsap|ENSG00000141084.10	0.640986132511556	S-SS	409-425
clup|F1PF22	0.777624309392265	S-SS	278-287
hsap|ENSG00000166250.11	0.783602150537634	S-SS	288-297
clup|F1PFL8	0.851461427886919	S-SS	1773-1783
hsap|ENSG00000126883.16	0.851842987075156	S-SS	1776-1785
clup|F1PM58	0.19453734671126	S-SS	168-183
hsap|ENSG00000146067.15	0.213763702801462	S-SS	168-185
clup|F1PMJ3	0.953914141414141	S-SS	751-762
hsap|ENSG00000100784.9	0.943548387096774	S-SS	756-767
clup|F1PQA7	0.297991071428571	S-SS	130-139
hsap|ENSG00000169291.9	0.346153846153846	S-SS	163-181
clup|F1PSQ4	0.571034482758621	S-SS	411-419
hsap|ENSG00000131437.15	0.571034482758621	S-SS	411-419
clup|F1PWM9	0.866559485530547	S-SS	265-276
hsap|ENSG00000185053.12	0.866559485530547	S-SS	265-276
clup|F1PXD6	0.141644908616188	S-SS	105-114
hsap|ENSG00000116690.12	0.121525302922309	S-SS	166-177
clup|F1PZM1	0.251744765702891	S-SS	247-260
hsap|ENSG00000177169.9	0.28836987607245	S-SS	297-310
clup|F1Q178	0.936399217221135	S-SS	1430-1443
hsap|ENSG00000153404.13	0.942913385826772	S-SS	1192-1205
clup|F1Q1B2	0.798733286418015	S-SS	1131-1141
hsap|ENSG00000149527.17	0.809893992932862	S-SS	1142-1152
clup|F1Q4C2	0.384375	S-SS	119-129
hsap|ENSG00000187678.8	0.386292834890966	S-SS	120-130
clup|F1Q4G7	0.143055555555556	S-SS	149-162
hsap|ENSG00000121297.6	0.143055555555556	S-SS	149-162
clup|F1Q4G8	0.31390977443609	S-SS	159-177
hsap|ENSG00000164323.12	0.331450094161959	S-SS	170-184
clup|F1Q4K4	0.421720733427362	S-SS	292-308
hsap|ENSG00000167674.14	0.385820895522388	S-SS	253-266
clup|F6UQ63	0.840306834030683	S-SS	599-608
hsap|ENSG00000185340.15	0.831617647058824	S-SS	562-571
clup|F6V1W0	0.939267015706806	S-SS	892-904
hsap|ENSG00000006704.10	0.956410256410256	S-SS	927-940
clup|F6V263	0.643953068592058	S-SS	710-719
hsap|ENSG00000158545.15	0.595799180327869	S-SS	578-587
clup|F6X907	0.145714285714286	S-SS	227-234
hsap|ENSG00000066084.12	0.145714285714286	S-SS	227-234
clup|F6XMI1	0.816756756756757	S-SS	752-761
hsap|ENSG00000029363.15	0.821001088139282	S-SS	751-760
clup|J9NRQ8	0.618169398907104	S-SS	449-458
hsap|ENSG00000119042.16	0.618169398907104	S-SS	449-458
clup|J9NSJ4	0.801063829787234	S-SS	370-385
hsap|ENSG00000205250.8	0.766990291262136	S-SS	307-327
clup|J9NTC0	0.18013698630137	S-SS	654-663
hsap|ENSG00000157106.16	0.186748633879781	S-SS	680-689
clup|J9NTX3	0.633802816901408	S-SS	219-233
hsap|ENSG00000082497.11	0.630985915492958	S-SS	218-232
clup|J9NVW3	0.141393442622951	S-SS	62-78
hsap|ENSG00000173894.10	0.207156308851224	S-SS	102-120
clup|J9NXI6	0.661552346570397	S-SS	362-373
hsap|ENSG00000105722.9	0.670018281535649	S-SS	362-373
clup|J9NXP5	0.724930747922438	S-SS	1305-1314
hsap|ENSG00000069020.18	0.507055682684973	S-SS	1326-1335
clup|J9NXP5	0.724930747922438	S-SS	1305-1314
hsap|ENSG00000086015.20	0.7220367278798	S-SS	1294-1303
clup|J9P0I9	0.326417004048583	S-SS	319-328
hsap|ENSG00000106665.15	0.305741626794258	S-SS	316-325
clup|J9P6D5	0.629876796714579	S-SS	1224-1232
hsap|ENSG00000196208.13	0.629620123203285	S-SS	1223-1232
clup|J9P6G5	0.356792144026187	S-SS	213-225
hsap|ENSG00000130751.9	0.366723259762309	S-SS	212-222
clup|J9P7L9	0.710582010582011	S-SS	668-677
hsap|ENSG00000146776.14	0.76046511627907	S-SS	649-661
clup|J9PAE8	0.265292553191489	S-SS	193-208
hsap|ENSG00000138398.15	0.264940239043825	S-SS	193-208
clup|P51666	0.144053601340034	S-SS	82-92
hsap|ENSG00000123358.19	0.21505376344086	S-SS	136-146
clup|J9NXP5	0.724930747922438	S-SS	1305-1314
isca|ISCW023226	0.827651515151515	S-SS	1089-1098
clup|A0A5F4BP40	0.35059880239521	S-SS	582-591
lafr|G3SMR0	0.278409090909091	S-SS	413-422
clup|A0A5F4BTQ9	0.58519820971867	S-SS	1827-1836
lafr|G3SQX8	0.582445036642238	S-SS	1745-1754
clup|A0A5F4BTQ9	0.58519820971867	S-SS	1827-1836
lafr|G3SS11	0.784148012791229	S-SS	1713-1722
clup|A0A5F4BUV5	0.281705539358601	S-SS	383-392
lafr|G3T840	0.254538577912254	S-SS	333-342
clup|A0A5F4BV55	0.905625	S-SS	721-730
lafr|G3T9R7	0.874289772727273	S-SS	612-621
clup|A0A5F4C0J2	0.0649671052631579	S-SS	36-45
lafr|G3TJY2	0.0324561403508772	S-SS	16-23
clup|A0A5F4C0Q8	0.530989583333333	S-SS	1015-1026
lafr|G3TUD8	0.0597713097713098	S-SS	53-64
clup|A0A5F4C2Z6	0.627962085308057	S-SS	1055-1067
lafr|G3TIY0	0.509463722397476	S-SS	641-653
clup|A0A5F4C4R1	0.973508771929825	S-SS	2771-2780
lafr|G3TBM0	0.97336860670194	S-SS	2756-2765
clup|A0A5F4C786	0.483666666666667	S-SS	722-731
lafr|G3T5Q3	0.491541964866623	S-SS	752-761
clup|A0A5F4C7F9	0.101234567901235	S-SS	202-210
lafr|G3T0K2	0.146131805157593	S-SS	201-209
clup|A0A5F4C840	0.829265873015873	S-SS	4176-4185
lafr|G3SSX5	0.826756593517214	S-SS	4103-4112
clup|A0A5F4CDV1	0.114797864225782	S-SS	147-156
lafr|G3UC35	0.0947885196374622	S-SS	122-131
clup|A0A5F4CFZ7	0.779248505550811	S-SS	909-918
lafr|G3T072	0.818474264705882	S-SS	887-896
clup|A0A5F4CIK3	0.883736559139785	S-SS	652-665
lafr|G3T120	0.881344307270233	S-SS	637-650
clup|A0A5F4CKB4	0.109177215189873	S-SS	31-40
lafr|G3SRY6	0.0892857142857143	S-SS	25-32
clup|A0A5F4CKN0	0.665076335877863	S-SS	340-359
lafr|G3TTE6	0.853825136612022	S-SS	304-323
clup|A0A5F4CUV6	0.82183908045977	S-SS	853-865
lafr|G3UMP4	0.82853982300885	S-SS	744-756
clup|A0A5F4CWQ6	0.606125356125356	S-SS	422-431
lafr|G3T090	0.608416547788873	S-SS	423-432
clup|A0A5F4CX73	0.280487804878049	S-SS	111-121
lafr|G3THQ8	0.286783042394015	S-SS	111-121
clup|A0A5F4D967	0.508787346221441	S-SS	576-584
lafr|G3TMK7	0.498652291105121	S-SS	552-560
clup|A0A5F4DA46	0.628708551483421	S-SS	717-726
lafr|G5E7F1	0.617300724637681	S-SS	677-688
clup|A0A5F4DBW1	0.76001013684744	S-SS	1496-1505
lafr|G3T9D2	0.758996452103396	S-SS	1494-1503
clup|A0A5F4DF39	0.589957474648348	S-SS	1800-1809
lafr|G3SQX8	0.582445036642238	S-SS	1745-1754
clup|A0A5F4DF39	0.589957474648348	S-SS	1800-1809
lafr|G3SS11	0.784148012791229	S-SS	1713-1722
clup|A0A5F4DG09	0.143051771117166	S-SS	203-219
lafr|G3TVI2	0.128630705394191	S-SS	179-195
clup|C4TGH8	0.976010101010101	S-SS	383-392
lafr|G3SNB4	0.976190476190476	S-SS	386-395
clup|E2QS96	0.810803324099723	S-SS	1459-1470
lafr|G3SPT7	0.809483726150393	S-SS	1439-1448
clup|E2QXZ3	0.5946088794926	S-SS	559-568
lafr|G3TN15	0.562072892938497	S-SS	490-499
clup|E2QZQ9	0.149175412293853	S-SS	96-105
lafr|G3TMA3	0.137857142857143	S-SS	93-102
clup|E2R0U9	0.761390887290168	S-SS	308-329
lafr|G3TVQ9	0.761390887290168	S-SS	308-329
clup|E2R108	0.78728813559322	S-SS	459-472
lafr|G3UAV5	0.656804733727811	S-SS	440-450
clup|E2R1M2	0.549900199600798	S-SS	822-833
lafr|G3SN22	0.522919605077574	S-SS	737-748
clup|E2R3R6	0.0140495867768595	S-SS	5-14
lafr|G3TL77	0.0140495867768595	S-SS	5-14
clup|E2R4U0	0.138297872340426	S-SS	80-91
lafr|G3U839	0.137704918032787	S-SS	79-91
clup|E2R5P6	0.333431777909037	S-SS	561-570
lafr|G3T7M5	0.319584382871537	S-SS	504-513
